POSTCODE,POSTCODE2,POSTCODE_PCDS,LAT,LONG,LEP1,LEP2,COUNTY_CODE,COUNTY_DIST_CODE,WARD_CODE
YO613PU,YO61 3PU,YO61 3PU,54.142910,-1.151722,E37000039,,E10000023,E07000164,E05009675
YO613PW,YO61 3PW,YO61 3PW,54.124261,-1.184297,E37000039,,E10000023,E07000164,E05009675
YO613PX,YO61 3PX,YO61 3PX,54.160318,-1.162719,E37000039,,E10000023,E07000164,E05009683
YO613PY,YO61 3PY,YO61 3PY,54.162122,-1.177151,E37000039,,E10000023,E07000164,E05009683
YO613PZ,YO61 3PZ,YO61 3PZ,54.166430,-1.186414,E37000039,,E10000023,E07000164,E05009683
YO613QA,YO61 3QA,YO61 3QA,54.153482,-1.188168,E37000039,,E10000023,E07000164,E05009683
YO613QB,YO61 3QB,YO61 3QB,54.153108,-1.187425,E37000039,,E10000023,E07000164,E05009683
YO613QD,YO61 3QD,YO61 3QD,54.138538,-1.192593,E37000039,,E10000023,E07000164,E05009675
YO613QE,YO61 3QE,YO61 3QE,54.137077,-1.201708,E37000039,,E10000023,E07000164,E05009675
YO613QF,YO61 3QF,YO61 3QF,54.129930,-1.204988,E37000039,,E10000023,E07000164,E05009675
YO613QG,YO61 3QG,YO61 3QG,54.126297,-1.202043,E37000039,,E10000023,E07000164,E05009675
YO613QH,YO61 3QH,YO61 3QH,54.118896,-1.193795,E37000039,,E10000023,E07000164,E05009675
YO613QJ,YO61 3QJ,YO61 3QJ,54.123024,-1.184433,E37000039,,E10000023,E07000164,E05009675
YO613QL,YO61 3QL,YO61 3QL,54.123055,-1.186269,E37000039,,E10000023,E07000164,E05009675
YO613QN,YO61 3QN,YO61 3QN,54.127345,-1.187143,E37000039,,E10000023,E07000164,E05009675
YO613QP,YO61 3QP,YO61 3QP,54.121408,-1.191335,E37000039,,E10000023,E07000164,E05009675
YO613QQ,YO61 3QQ,YO61 3QQ,54.125566,-1.182761,E37000039,,E10000023,E07000164,E05009675
YO613QR,YO61 3QR,YO61 3QR,54.121092,-1.195059,E37000039,,E10000023,E07000164,E05009675
YO613QS,YO61 3QS,YO61 3QS,54.121730,-1.196408,E37000039,,E10000023,E07000164,E05009675
YO613QT,YO61 3QT,YO61 3QT,54.121286,-1.207198,E37000039,,E10000023,E07000164,E05009675
YO613QU,YO61 3QU,YO61 3QU,54.126208,-1.184723,E37000039,,E10000023,E07000164,E05009675
YO613QW,YO61 3QW,YO61 3QW,54.121739,-1.191129,E37000039,,E10000023,E07000164,E05009675
YO613QX,YO61 3QX,YO61 3QX,54.115928,-1.185347,E37000039,,E10000023,E07000164,E05009675
YO613QY,YO61 3QY,YO61 3QY,54.116425,-1.185827,E37000039,,E10000023,E07000164,E05009675
YO613QZ,YO61 3QZ,YO61 3QZ,54.122568,-1.192674,E37000039,,E10000023,E07000164,E05009675
YO613RA,YO61 3RA,YO61 3RA,54.163263,-1.163533,E37000039,,E10000023,E07000164,E05009683
YO613RB,YO61 3RB,YO61 3RB,54.162701,-1.165397,E37000039,,E10000023,E07000164,E05009683
YO613RD,YO61 3RD,YO61 3RD,54.164079,-1.151677,E37000039,,E10000023,E07000164,E05009683
YO613RE,YO61 3RE,YO61 3RE,54.147819,-1.141446,E37000039,,E10000023,E07000164,E05009683
YO613RF,YO61 3RF,YO61 3RF,54.151279,-1.123073,E37000039,,E10000023,E07000164,E05009677
YO613RG,YO61 3RG,YO61 3RG,54.147972,-1.158309,E37000039,,E10000023,E07000164,E05009683
YO613RP,YO61 3RP,YO61 3RP,54.128375,-1.184017,E37000039,,E10000023,E07000164,E05009675
YO613RQ,YO61 3RQ,YO61 3RQ,54.156055,-1.146880,E37000039,,E10000023,E07000164,E05009683
YO613RR,YO61 3RR,YO61 3RR,54.129985,-1.189479,E37000039,,E10000023,E07000164,E05009675
YO613RS,YO61 3RS,YO61 3RS,54.130131,-1.188420,E37000039,,E10000023,E07000164,E05009675
YO613RT,YO61 3RT,YO61 3RT,54.127849,-1.185879,E37000039,,E10000023,E07000164,E05009675
YO613RU,YO61 3RU,YO61 3RU,54.127192,-1.185769,E37000039,,E10000023,E07000164,E05009675
YO613RW,YO61 3RW,YO61 3RW,54.130031,-1.186938,E37000039,,E10000023,E07000164,E05009675
YO613RX,YO61 3RX,YO61 3RX,54.127715,-1.188320,E37000039,,E10000023,E07000164,E05009675
YO613RY,YO61 3RY,YO61 3RY,54.128758,-1.186167,E37000039,,E10000023,E07000164,E05009675
YO613RZ,YO61 3RZ,YO61 3RZ,54.129181,-1.188368,E37000039,,E10000023,E07000164,E05009675
YO613UF,YO61 3UF,YO61 3UF,54.134955,-1.245772,E37000039,,E10000023,E07000164,E05009683
YO613UY,YO61 3UY,YO61 3UY,54.132085,-1.248165,E37000039,,E10000023,E07000164,E05009683
YO613UZ,YO61 3UZ,YO61 3UZ,54.133460,-1.249579,E37000039,,E10000023,E07000164,E05009683
YO613WA,YO61 3WA,YO61 3WA,54.133425,-1.249702,E37000039,,E10000023,E07000164,E05009683
YO613WB,YO61 3WB,YO61 3WB,54.232602,-1.328738,E37000039,,E10000023,E07000164,E05009673
YO613WQ,YO61 3WQ,YO61 3WQ,54.232602,-1.328738,E37000039,,E10000023,E07000164,E05009673
YO613WR,YO61 3WR,YO61 3WR,54.232602,-1.328738,E37000039,,E10000023,E07000164,E05009673
YO613WS,YO61 3WS,YO61 3WS,54.122100,-1.192637,E37000039,,E10000023,E07000164,E05009675
YO613WT,YO61 3WT,YO61 3WT,54.232602,-1.328738,E37000039,,E10000023,E07000164,E05009673
YO613WU,YO61 3WU,YO61 3WU,54.232602,-1.328738,E37000039,,E10000023,E07000164,E05009673
YO613WW,YO61 3WW,YO61 3WW,54.232602,-1.328738,E37000039,,E10000023,E07000164,E05009673
YO613WX,YO61 3WX,YO61 3WX,54.232602,-1.328738,E37000039,,E10000023,E07000164,E05009673
YO613WY,YO61 3WY,YO61 3WY,54.133425,-1.249702,E37000039,,E10000023,E07000164,E05009683
YO613WZ,YO61 3WZ,YO61 3WZ,54.123265,-1.196180,E37000039,,E10000023,E07000164,E05009675
YO613YG,YO61 3YG,YO61 3YG,54.123265,-1.196180,E37000039,,E10000023,E07000164,E05009675
YO613YH,YO61 3YH,YO61 3YH,54.232602,-1.328738,E37000039,,E10000023,E07000164,E05009673
YO613YN,YO61 3YN,YO61 3YN,54.123265,-1.196180,E37000039,,E10000023,E07000164,E05009675
YO613YR,YO61 3YR,YO61 3YR,54.123265,-1.196180,E37000039,,E10000023,E07000164,E05009675
YO613YS,YO61 3YS,YO61 3YS,54.232602,-1.328738,E37000039,,E10000023,E07000164,E05009673
YO613YT,YO61 3YT,YO61 3YT,54.232615,-1.328746,E37000039,,E10000023,E07000164,E05009673
YO613YW,YO61 3YW,YO61 3YW,54.232602,-1.328738,E37000039,,E10000023,E07000164,E05009673
YO613YX,YO61 3YX,YO61 3YX,54.232615,-1.328746,E37000039,,E10000023,E07000164,E05009673
YO613YY,YO61 3YY,YO61 3YY,54.232602,-1.328738,E37000039,,E10000023,E07000164,E05009673
YO613YZ,YO61 3YZ,YO61 3YZ,54.232602,-1.328738,E37000039,,E10000023,E07000164,E05009673
YO613ZW,YO61 3ZW,YO61 3ZW,54.121820,-1.192489,E37000039,,E10000023,E07000164,E05009675
YO614AA,YO61 4AA,YO61 4AA,54.186779,-1.179930,E37000039,,E10000023,E07000164,E05009683
YO614AB,YO61 4AB,YO61 4AB,54.187474,-1.182982,E37000039,,E10000023,E07000164,E05009683
YO614AD,YO61 4AD,YO61 4AD,54.187686,-1.182395,E37000039,,E10000023,E07000164,E05009683
YO614AE,YO61 4AE,YO61 4AE,54.186466,-1.181454,E37000039,,E10000023,E07000164,E05009683
YO614AF,YO61 4AF,YO61 4AF,54.200235,-1.206889,E37000039,,E10000023,E07000164,E05009683
YO614AG,YO61 4AG,YO61 4AG,54.208732,-1.214362,E37000039,,E10000023,E07000164,E05009683
YO614AH,YO61 4AH,YO61 4AH,54.209410,-1.213659,E37000039,,E10000023,E07000164,E05009683
YO614AJ,YO61 4AJ,YO61 4AJ,54.209643,-1.207981,E37000039,,E10000023,E07000164,E05009683
YO614AL,YO61 4AL,YO61 4AL,54.218132,-1.216202,E37000039,,E10000023,E07000164,E05009683
YO614AN,YO61 4AN,YO61 4AN,54.223367,-1.205219,E37000039,,E10000023,E07000164,E05009683
YO614AP,YO61 4AP,YO61 4AP,54.186371,-1.182023,E37000039,,E10000023,E07000164,E05009683
YO614AQ,YO61 4AQ,YO61 4AQ,54.209006,-1.214985,E37000039,,E10000023,E07000164,E05009683
YO614AR,YO61 4AR,YO61 4AR,54.223753,-1.194914,E37000039,,E10000023,E07000164,E05009683
YO614AS,YO61 4AS,YO61 4AS,54.180733,-1.172435,E37000039,,E10000023,E07000164,E05009683
YO614AT,YO61 4AT,YO61 4AT,54.184296,-1.152305,E37000039,,E10000023,E07000164,E05009683
YO614AU,YO61 4AU,YO61 4AU,54.187724,-1.138765,E37000039,,E10000023,E07000164,E05009683
YO614AW,YO61 4AW,YO61 4AW,54.208453,-1.213519,E37000039,,E10000023,E07000164,E05009683
YO614AX,YO61 4AX,YO61 4AX,54.207751,-1.149250,E37000039,,E10000023,E07000167,E05006298
YO614AY,YO61 4AY,YO61 4AY,54.213434,-1.138230,E37000039,,E10000023,E07000167,E05006298
YO614BB,YO61 4BB,YO61 4BB,54.188909,-1.179904,E37000039,,E10000023,E07000164,E05009683
YO614BD,YO61 4BD,YO61 4BD,54.203526,-1.160712,E37000039,,E10000023,E07000167,E05006298
YO614BE,YO61 4BE,YO61 4BE,54.206282,-1.151334,E37000039,,E10000023,E07000167,E05006298
YO614BG,YO61 4BG,YO61 4BG,54.205911,-1.150882,E37000039,,E10000023,E07000167,E05006298
YO614BH,YO61 4BH,YO61 4BH,54.207162,-1.152466,E37000039,,E10000023,E07000167,E05006298
YO614BJ,YO61 4BJ,YO61 4BJ,54.207031,-1.182979,E37000039,,E10000023,E07000167,E05006298
YO614BL,YO61 4BL,YO61 4BL,54.214075,-1.187885,E37000039,,E10000023,E07000167,E05006298
YO614BN,YO61 4BN,YO61 4BN,54.223958,-1.183397,E37000039,,E10000023,E07000167,E05006298
YO614BP,YO61 4BP,YO61 4BP,54.210034,-1.190336,E37000039,,E10000023,E07000167,E05006298
YO614BQ,YO61 4BQ,YO61 4BQ,54.206226,-1.149726,E37000039,,E10000023,E07000167,E05006298
YO614BR,YO61 4BR,YO61 4BR,54.206980,-1.193263,E37000039,,E10000023,E07000164,E05009683
YO614BW,YO61 4BW,YO61 4BW,54.220700,-1.192157,E37000039,,E10000023,E07000167,E05006298
YO614NL,YO61 4NL,YO61 4NL,54.161615,-1.237568,E37000039,,E10000023,E07000164,E05009683
YO614NN,YO61 4NN,YO61 4NN,54.167407,-1.246790,E37000039,,E10000023,E07000164,E05009683
YO614NW,YO61 4NW,YO61 4NW,54.176265,-1.256811,E37000039,,E10000023,E07000164,E05009683
YO614PA,YO61 4PA,YO61 4PA,54.167350,-1.202167,E37000039,,E10000023,E07000164,E05009683
YO614PB,YO61 4PB,YO61 4PB,54.167534,-1.199595,E37000039,,E10000023,E07000164,E05009683
YO614PD,YO61 4PD,YO61 4PD,54.167335,-1.196720,E37000039,,E10000023,E07000164,E05009683
YO614PE,YO61 4PE,YO61 4PE,54.166032,-1.195382,E37000039,,E10000023,E07000164,E05009683
YO614PF,YO61 4PF,YO61 4PF,54.166149,-1.204044,E37000039,,E10000023,E07000164,E05009683
YO614PG,YO61 4PG,YO61 4PG,54.159810,-1.207187,E37000039,,E10000023,E07000164,E05009683
YO614PH,YO61 4PH,YO61 4PH,54.151915,-1.217627,E37000039,,E10000023,E07000164,E05009683
YO614PJ,YO61 4PJ,YO61 4PJ,54.160983,-1.217533,E37000039,,E10000023,E07000164,E05009683
YO614PL,YO61 4PL,YO61 4PL,54.165839,-1.206919,E37000039,,E10000023,E07000164,E05009683
YO614PN,YO61 4PN,YO61 4PN,54.156745,-1.227888,E37000039,,E10000023,E07000164,E05009683
YO614PQ,YO61 4PQ,YO61 4PQ,54.160821,-1.198331,E37000039,,E10000023,E07000164,E05009683
YO614PT,YO61 4PT,YO61 4PT,54.168706,-1.204229,E37000039,,E10000023,E07000164,E05009683
YO614PU,YO61 4PU,YO61 4PU,54.169175,-1.204343,E37000039,,E10000023,E07000164,E05009683
YO614PW,YO61 4PW,YO61 4PW,54.169692,-1.217415,E37000039,,E10000023,E07000164,E05009683
YO614PX,YO61 4PX,YO61 4PX,54.169471,-1.204383,E37000039,,E10000023,E07000164,E05009683
YO614PY,YO61 4PY,YO61 4PY,54.167436,-1.206429,E37000039,,E10000023,E07000164,E05009683
YO614PZ,YO61 4PZ,YO61 4PZ,54.168779,-1.211167,E37000039,,E10000023,E07000164,E05009683
YO614QA,YO61 4QA,YO61 4QA,54.168858,-1.209965,E37000039,,E10000023,E07000164,E05009683
YO614QB,YO61 4QB,YO61 4QB,54.169256,-1.210325,E37000039,,E10000023,E07000164,E05009683
YO614QD,YO61 4QD,YO61 4QD,54.169250,-1.213057,E37000039,,E10000023,E07000164,E05009683
YO614QE,YO61 4QE,YO61 4QE,54.168534,-1.202640,E37000039,,E10000023,E07000164,E05009683
YO614QF,YO61 4QF,YO61 4QF,54.178799,-1.211037,E37000039,,E10000023,E07000164,E05009683
YO614QG,YO61 4QG,YO61 4QG,54.182611,-1.201587,E37000039,,E10000023,E07000164,E05009683
YO614QH,YO61 4QH,YO61 4QH,54.174313,-1.181234,E37000039,,E10000023,E07000164,E05009683
YO614QQ,YO61 4QQ,YO61 4QQ,54.172640,-1.197454,E37000039,,E10000023,E07000164,E05009683
YO614RA,YO61 4RA,YO61 4RA,54.146180,-1.095899,E37000039,,E10000023,E07000164,E05009677
YO614RB,YO61 4RB,YO61 4RB,54.145759,-1.098434,E37000039,,E10000023,E07000164,E05009677
YO614RD,YO61 4RD,YO61 4RD,54.145103,-1.098070,E37000039,,E10000023,E07000164,E05009677
YO614RE,YO61 4RE,YO61 4RE,54.144601,-1.098566,E37000039,,E10000023,E07000164,E05009677
YO614RF,YO61 4RF,YO61 4RF,54.145363,-1.099304,E37000039,,E10000023,E07000164,E05009677
YO614RG,YO61 4RG,YO61 4RG,54.144357,-1.099689,E37000039,,E10000023,E07000164,E05009677
YO614RH,YO61 4RH,YO61 4RH,54.141414,-1.095196,E37000039,,E10000023,E07000164,E05009677
YO614RJ,YO61 4RJ,YO61 4RJ,54.141236,-1.088311,E37000039,,E10000023,E07000164,E05009677
YO614RL,YO61 4RL,YO61 4RL,54.142265,-1.089142,E37000039,,E10000023,E07000164,E05009677
YO614RN,YO61 4RN,YO61 4RN,54.138378,-1.082374,E37000039,,E10000023,E07000164,E05009677
YO614RP,YO61 4RP,YO61 4RP,54.143069,-1.104049,E37000039,,E10000023,E07000164,E05009677
YO614RQ,YO61 4RQ,YO61 4RQ,54.143211,-1.099872,E37000039,,E10000023,E07000164,E05009677
YO614RR,YO61 4RR,YO61 4RR,54.146962,-1.110288,E37000039,,E10000023,E07000164,E05009677
YO614RS,YO61 4RS,YO61 4RS,54.141247,-1.105302,E37000039,,E10000023,E07000164,E05009677
YO614RT,YO61 4RT,YO61 4RT,54.135794,-1.105711,E37000039,,E10000023,E07000164,E05009677
YO614RW,YO61 4RW,YO61 4RW,54.133453,-1.090732,E37000039,,E10000023,E07000164,E05009677
YO614SA,YO61 4SA,YO61 4SA,54.135788,-1.066926,E37000039,,E10000023,E07000164,E05009677
YO614SB,YO61 4SB,YO61 4SB,54.127762,-1.063465,E37000039,,E10000023,E07000164,E05009677
YO614SD,YO61 4SD,YO61 4SD,54.123884,-1.053744,E37000039,,E10000023,E07000164,E05009677
YO614SE,YO61 4SE,YO61 4SE,54.121008,-1.038214,E37000039,,E10000023,E07000164,E05009677
YO614SF,YO61 4SF,YO61 4SF,54.115605,-1.034397,E37000039,,E10000023,E07000164,E05009677
YO614SG,YO61 4SG,YO61 4SG,54.131345,-1.043898,E37000039,,E10000023,E07000164,E05009677
YO614SH,YO61 4SH,YO61 4SH,54.144036,-1.058792,E37000039,,E10000023,E07000164,E05009677
YO614SJ,YO61 4SJ,YO61 4SJ,54.150832,-1.082007,E37000039,,E10000023,E07000164,E05009677
YO614SL,YO61 4SL,YO61 4SL,54.162354,-1.103438,E37000039,,E10000023,E07000164,E05009677
YO614SN,YO61 4SN,YO61 4SN,54.171734,-1.116303,E37000039,,E10000023,E07000164,E05009677
YO614SP,YO61 4SP,YO61 4SP,54.148771,-1.087897,E37000039,,E10000023,E07000164,E05009677
YO614SQ,YO61 4SQ,YO61 4SQ,54.133743,-1.040082,E37000039,,E10000023,E07000164,E05009677
YO614SW,YO61 4SW,YO61 4SW,54.155817,-1.096210,E37000039,,E10000023,E07000164,E05009677
YO614TA,YO61 4TA,YO61 4TA,54.127773,-1.143406,E37000039,,E10000023,E07000164,E05009675
YO614TB,YO61 4TB,YO61 4TB,54.128353,-1.140409,E37000039,,E10000023,E07000164,E05009675
YO614TD,YO61 4TD,YO61 4TD,54.129456,-1.140412,E37000039,,E10000023,E07000164,E05009675
YO614TE,YO61 4TE,YO61 4TE,54.126715,-1.142963,E37000039,,E10000023,E07000164,E05009675
YO614TF,YO61 4TF,YO61 4TF,54.126501,-1.145314,E37000039,,E10000023,E07000164,E05009675
YO614TG,YO61 4TG,YO61 4TG,54.123676,-1.141072,E37000039,,E10000023,E07000164,E05009675
YO614TH,YO61 4TH,YO61 4TH,54.121069,-1.153780,E37000039,,E10000023,E07000164,E05009675
YO614TJ,YO61 4TJ,YO61 4TJ,54.124861,-1.161353,E37000039,,E10000023,E07000164,E05009675
YO614TL,YO61 4TL,YO61 4TL,54.123376,-1.171390,E37000039,,E10000023,E07000164,E05009675
YO614TN,YO61 4TN,YO61 4TN,54.131370,-1.158141,E37000039,,E10000023,E07000164,E05009675
YO614TP,YO61 4TP,YO61 4TP,54.132190,-1.150354,E37000039,,E10000023,E07000164,E05009675
YO614TQ,YO61 4TQ,YO61 4TQ,54.123219,-1.136262,E37000039,,E10000023,E07000164,E05009675
YO614TR,YO61 4TR,YO61 4TR,54.130304,-1.154418,E37000039,,E10000023,E07000164,E05009675
YO614TS,YO61 4TS,YO61 4TS,54.131356,-1.139184,E37000039,,E10000023,E07000164,E05009675
YO614TT,YO61 4TT,YO61 4TT,54.137936,-1.129405,E37000039,,E10000023,E07000164,E05009675
YO614TU,YO61 4TU,YO61 4TU,54.130798,-1.124198,E37000039,,E10000023,E07000164,E05009675
YO614TW,YO61 4TW,YO61 4TW,54.137227,-1.158578,E37000039,,E10000023,E07000164,E05009675
YO614TX,YO61 4TX,YO61 4TX,54.146607,-1.132744,E37000039,,E10000023,E07000164,E05009675
YO614TY,YO61 4TY,YO61 4TY,54.128295,-1.139768,E37000039,,E10000023,E07000164,E05009675
YO614TZ,YO61 4TZ,YO61 4TZ,54.126668,-1.145999,E37000039,,E10000023,E07000164,E05009675
YO614UA,YO61 4UA,YO61 4UA,54.129321,-1.139023,E37000039,,E10000023,E07000164,E05009675
YO614UB,YO61 4UB,YO61 4UB,54.126593,-1.144394,E37000039,,E10000023,E07000164,E05009675
YO614UD,YO61 4UD,YO61 4UD,54.128131,-1.142021,E37000039,,E10000023,E07000164,E05009675
YO614WR,YO61 4WR,YO61 4WR,54.232602,-1.328738,E37000039,,E10000023,E07000164,E05009673
YO614WS,YO61 4WS,YO61 4WS,54.232602,-1.328738,E37000039,,E10000023,E07000164,E05009673
YO614WT,YO61 4WT,YO61 4WT,54.232602,-1.328738,E37000039,,E10000023,E07000164,E05009673
YO614WU,YO61 4WU,YO61 4WU,54.232602,-1.328738,E37000039,,E10000023,E07000164,E05009673
YO614WW,YO61 4WW,YO61 4WW,54.232602,-1.328738,E37000039,,E10000023,E07000164,E05009673
YO614WX,YO61 4WX,YO61 4WX,54.232602,-1.328738,E37000039,,E10000023,E07000164,E05009673
YO614WY,YO61 4WY,YO61 4WY,54.232602,-1.328738,E37000039,,E10000023,E07000164,E05009673
YO614WZ,YO61 4WZ,YO61 4WZ,54.174120,-1.171357,E37000039,,E10000023,E07000164,E05009683
YO614XA,YO61 4XA,YO61 4XA,54.174120,-1.171357,E37000039,,E10000023,E07000164,E05009683
YO614XB,YO61 4XB,YO61 4XB,54.232602,-1.328738,E37000039,,E10000023,E07000164,E05009673
YO614YY,YO61 4YY,YO61 4YY,54.232602,-1.328738,E37000039,,E10000023,E07000164,E05009673
YO614YZ,YO61 4YZ,YO61 4YZ,54.174120,-1.171357,E37000039,,E10000023,E07000164,E05009683
YO62AA,YO6  2AA,YO6 2AA,54.043048,-1.241664,E37000039,,E10000023,E07000164,E05009675
YO62AB,YO6  2AB,YO6 2AB,54.042777,-1.240004,E37000039,,E10000023,E07000164,E05009675
YO62AD,YO6  2AD,YO6 2AD,54.046008,-1.239365,E37000039,,E10000023,E07000164,E05009675
YO62AE,YO6  2AE,YO6 2AE,54.043504,-1.245565,E37000039,,E10000023,E07000164,E05009675
YO62AF,YO6  2AF,YO6 2AF,54.043523,-1.248619,E37000039,,E10000023,E07000164,E05009675
YO62AG,YO6  2AG,YO6 2AG,54.041343,-1.250750,E37000039,,E10000023,E07000164,E05009675
YO62AH,YO6  2AH,YO6 2AH,54.041431,-1.275395,E37000039,,E10000023,E07000164,E05009675
YO62AJ,YO6  2AJ,YO6 2AJ,54.044246,-1.242191,E37000039,,E10000023,E07000164,E05009675
YO62AL,YO6  2AL,YO6 2AL,54.040301,-1.240736,E37000039,,E10000023,E07000164,E05009675
YO62AN,YO6  2AN,YO6 2AN,54.041053,-1.243166,E37000039,,E10000023,E07000164,E05009675
YO62AP,YO6  2AP,YO6 2AP,54.039476,-1.242599,E37000039,,E10000023,E07000164,E05009675
YO62AQ,YO6  2AQ,YO6 2AQ,54.051558,-1.240103,E37000039,,E10000023,E07000164,E05009675
YO62AR,YO6  2AR,YO6 2AR,54.039746,-1.244075,E37000039,,E10000023,E07000164,E05009675
YO62AS,YO6  2AS,YO6 2AS,54.040372,-1.247759,E37000039,,E10000023,E07000164,E05009675
YO62AT,YO6  2AT,YO6 2AT,54.039615,-1.241711,E37000039,,E10000023,E07000164,E05009675
YO62AU,YO6  2AU,YO6 2AU,54.039780,-1.242242,E37000039,,E10000023,E07000164,E05009675
YO62AW,YO6  2AW,YO6 2AW,54.039832,-1.249082,E37000039,,E10000023,E07000164,E05009675
YO62AX,YO6  2AX,YO6 2AX,54.040084,-1.243458,E37000039,,E10000023,E07000164,E05009675
YO62AY,YO6  2AY,YO6 2AY,54.040734,-1.246821,E37000039,,E10000023,E07000164,E05009675
YO62AZ,YO6  2AZ,YO6 2AZ,54.034824,-1.238912,E37000039,,E10000023,E07000164,E05009675
YO62BA,YO6  2BA,YO6 2BA,54.039508,-1.234811,E37000039,,E10000023,E07000164,E05009675
YO62BB,YO6  2BB,YO6 2BB,54.043426,-1.233349,E37000039,,E10000023,E07000164,E05009675
YO62BD,YO6  2BD,YO6 2BD,54.040198,-1.231637,E37000039,,E10000023,E07000164,E05009675
YO62BE,YO6  2BE,YO6 2BE,54.051942,-1.222744,E37000039,,E10000023,E07000164,E05009675
YO62BG,YO6  2BG,YO6 2BG,54.054866,-1.227456,E37000039,,E10000023,E07000164,E05009675
YO62BH,YO6  2BH,YO6 2BH,54.035367,-1.238078,E37000039,,E10000023,E07000164,E05009675
YO62BJ,YO6  2BJ,YO6 2BJ,54.040235,-1.246097,E37000039,,E10000023,E07000164,E05009675
YO62BL,YO6  2BL,YO6 2BL,54.033698,-1.221558,E37000039,,E10000023,E07000164,E05009675
YO62BN,YO6  2BN,YO6 2BN,54.031605,-1.220421,E37000039,,E10000023,E07000164,E05009675
YO62BP,YO6  2BP,YO6 2BP,54.033267,-1.220329,E37000039,,E10000023,E07000164,E05009675
YO62BQ,YO6  2BQ,YO6 2BQ,54.058710,-1.229722,E37000039,,E10000023,E07000164,E05009675
YO62BR,YO6  2BR,YO6 2BR,54.034383,-1.221972,E37000039,,E10000023,E07000164,E05009675
YO62BS,YO6  2BS,YO6 2BS,54.034397,-1.221239,E37000039,,E10000023,E07000164,E05009675
YO62BT,YO6  2BT,YO6 2BT,54.033750,-1.219923,E37000039,,E10000023,E07000164,E05009675
YO62BU,YO6  2BU,YO6 2BU,54.034009,-1.219705,E37000039,,E10000023,E07000164,E05009675
YO62BW,YO6  2BW,YO6 2BW,54.032326,-1.220637,E37000039,,E10000023,E07000164,E05009675
YO62BX,YO6  2BX,YO6 2BX,54.033955,-1.218209,E37000039,,E10000023,E07000164,E05009675
YO62BY,YO6  2BY,YO6 2BY,54.033750,-1.219923,E37000039,,E10000023,E07000164,E05009675
YO62BZ,YO6  2BZ,YO6 2BZ,54.034288,-1.216951,E37000039,,E10000023,E07000164,E05009675
YO62DA,YO6  2DA,YO6 2DA,54.030488,-1.218610,E37000039,,E10000023,E07000164,E05009675
YO62DB,YO6  2DB,YO6 2DB,54.033895,-1.215966,E37000039,,E10000023,E07000164,E05009675
YO62DD,YO6  2DD,YO6 2DD,54.033565,-1.217713,E37000039,,E10000023,E07000164,E05009675
YO62DE,YO6  2DE,YO6 2DE,54.033654,-1.219024,E37000039,,E10000023,E07000164,E05009675
YO62DF,YO6  2DF,YO6 2DF,54.032231,-1.219860,E37000039,,E10000023,E07000164,E05009675
YO62DG,YO6  2DG,YO6 2DG,54.032481,-1.219687,E37000039,,E10000023,E07000164,E05009675
YO62DH,YO6  2DH,YO6 2DH,54.032735,-1.218599,E37000039,,E10000023,E07000164,E05009675
YO62DJ,YO6  2DJ,YO6 2DJ,54.031769,-1.222067,E37000039,,E10000023,E07000164,E05009675
YO62DL,YO6  2DL,YO6 2DL,54.035088,-1.222494,E37000039,,E10000023,E07000164,E05009675
YO62DN,YO6  2DN,YO6 2DN,54.033893,-1.217035,E37000039,,E10000023,E07000164,E05009675
YO62DP,YO6  2DP,YO6 2DP,54.031494,-1.219904,E37000039,,E10000023,E07000164,E05009675
YO62DQ,YO6  2DQ,YO6 2DQ,54.042619,-1.214061,E37000039,,E10000023,E07000164,E05009675
YO62DR,YO6  2DR,YO6 2DR,54.033762,-1.216198,E37000039,,E10000023,E07000164,E05009675
YO62DS,YO6  2DS,YO6 2DS,54.071340,-1.220304,E37000039,,E10000023,E07000164,E05009675
YO62DT,YO6  2DT,YO6 2DT,54.070308,-1.220629,E37000039,,E10000023,E07000164,E05009675
YO62DU,YO6  2DU,YO6 2DU,54.070937,-1.219135,E37000039,,E10000023,E07000164,E05009675
YO62DW,YO6  2DW,YO6 2DW,54.030909,-1.221152,E37000039,,E10000023,E07000164,E05009675
YO62DX,YO6  2DX,YO6 2DX,54.071368,-1.219096,E37000039,,E10000023,E07000164,E05009675
YO62DY,YO6  2DY,YO6 2DY,54.072681,-1.219285,E37000039,,E10000023,E07000164,E05009675
YO62DZ,YO6  2DZ,YO6 2DZ,54.072886,-1.218991,E37000039,,E10000023,E07000164,E05009675
YO62EA,YO6  2EA,YO6 2EA,54.072228,-1.220058,E37000039,,E10000023,E07000164,E05009675
YO62EB,YO6  2EB,YO6 2EB,54.072096,-1.219067,E37000039,,E10000023,E07000164,E05009675
YO62ED,YO6  2ED,YO6 2ED,54.072165,-1.221435,E37000039,,E10000023,E07000164,E05009675
YO62EE,YO6  2EE,YO6 2EE,54.071455,-1.221540,E37000039,,E10000023,E07000164,E05009675
YO62EF,YO6  2EF,YO6 2EF,54.072132,-1.221970,E37000039,,E10000023,E07000164,E05009675
YO62EG,YO6  2EG,YO6 2EG,54.072441,-1.223813,E37000039,,E10000023,E07000164,E05009675
YO62EH,YO6  2EH,YO6 2EH,54.069171,-1.222682,E37000039,,E10000023,E07000164,E05009675
